Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11761116_a_at,5,1.0,0.9555555555555555,0.08029438292103254,0.8333333333333334
11722406_at,5,1.0,0.9481481481481481,0.09658077637337253,0.8333333333333334
11721703_s_at,5,1.0,0.9333333333333333,0.12936480886350357,0.8333333333333334
11723605_a_at,5,1.0,0.9407407407407409,0.08114408259335794,0.8333333333333334
11716346_at,5,1.0,0.9555555555555555,0.06625386599999376,0.8333333333333334
11717267_x_at,5,1.0,1.0,0.0,0.8333333333333334
11734995_x_at,5,1.0,0.9925925925925926,0.016563466499998406,0.8333333333333334
11746639_a_at,5,1.0,0.9407407407407409,0.1129477828294586,0.8333333333333334
11739746_s_at,5,1.0,0.9555555555555555,0.06625386599999376,0.8333333333333334
11749752_x_at,5,1.0,0.9185185185185185,0.11233889546743035,0.8333333333333334
11733389_a_at,5,1.0,0.9481481481481481,0.11594426549998905,0.8333333333333334
11760103_at,5,1.0,0.9703703703703704,0.06625386599999376,0.8333333333333334
11733611_a_at,5,1.0,0.9777777777777779,0.03312693299999689,0.8333333333333334
11741035_a_at,5,1.0,0.9703703703703704,0.04829038818668633,0.8333333333333334
11757243_s_at,5,1.0,0.9925925925925926,0.016563466499998406,0.8333333333333334
11754671_s_at,5,1.0,0.9703703703703704,0.04057204129667894,0.8333333333333334
11723179_a_at,5,1.0,0.9703703703703704,0.04057204129667892,0.8333333333333334
11718657_a_at,5,1.0,0.9703703703703704,0.06625386599999375,0.8333333333333334
11739666_a_at,5,1.0,0.9851851851851852,0.03312693299999689,0.8333333333333334
11718387_s_at,5,1.0,0.9185185185185185,0.12936480886350354,0.8333333333333334
11726586_at,5,1.0,0.9777777777777779,0.03312693299999685,0.8333333333333334
11752771_a_at,5,1.0,0.962962962962963,0.0523782800878924,0.8333333333333334
11763167_x_at,5,1.0,0.9481481481481481,0.07219847662821453,0.8333333333333334
11723646_x_at,5,1.0,0.8962962962962964,0.1443969532564291,0.8333333333333334
11740652_x_at,5,1.0,0.9111111111111111,0.16058876584206516,0.8333333333333334
11754644_x_at,5,1.0,0.9703703703703704,0.0482903881866863,0.8333333333333334
11732217_a_at,5,1.0,0.9407407407407409,0.08114408259335794,0.8333333333333334
11741223_s_at,5,1.0,0.8666666666666668,0.18257418583505533,0.8333333333333334
11720044_at,5,1.0,0.9555555555555555,0.060858061945018416,0.8333333333333334
11728926_at,5,1.0,0.8814814814814815,0.18030609547611978,0.8333333333333334
11736333_at,5,1.0,0.9777777777777779,0.03312693299999685,0.8333333333333334
11743736_at,5,1.0,0.8518518518518519,0.20286020648339487,0.8333333333333334
11716717_a_at,5,1.0,0.9333333333333333,0.12936480886350357,0.8333333333333334
11754469_a_at,5,1.0,0.9407407407407409,0.08526566246830618,0.8333333333333334
11720585_a_at,5,1.0,0.9777777777777779,0.049690399499995305,0.8333333333333334
11723668_at,5,1.0,0.8592592592592592,0.20353528391161607,0.8333333333333334
11754419_a_at,5,1.0,0.9259259259259259,0.11415581486979583,0.8333333333333334
11744432_s_at,5,1.0,0.9185185185185185,0.14439695325642907,0.8333333333333334
11754946_a_at,5,1.0,0.8666666666666668,0.18257418583505536,0.8333333333333334
11730168_s_at,5,1.0,0.9185185185185185,0.14439695325642907,0.8333333333333334
11716533_a_at,5,1.0,0.9259259259259259,0.1141558148697958,0.8333333333333334
11721728_a_at,5,1.0,1.0,0.0,0.8333333333333334
11722728_a_at,5,1.0,0.8962962962962961,0.17646117406772738,0.8333333333333334
11731019_x_at,5,1.0,0.9185185185185185,0.18219813149998287,0.8333333333333334
