probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11716375_s_at,1.0,0.9259259259259259,0.10475656017578477,0.9166666666666666,PRKCZ,1.0
11717618_s_at,1.0,0.9703703703703704,0.04829038818668621,0.9166666666666666,PXN,1.0
11736017_s_at,1.0,0.9481481481481481,0.09658077637337253,0.9166666666666666,PXN,1.0
11745691_a_at,1.0,0.9481481481481481,0.09658077637337253,0.9166666666666666,SEMA4D,1.0
11723156_a_at,1.0,0.9481481481481481,0.09658077637337252,0.9166666666666666,LSP1,1.0
11719844_at,1.0,0.9555555555555555,0.09938079899999061,0.9166666666666666,SMAP2,1.0
11718196_x_at,1.0,0.8518518518518519,0.20454372254050482,0.9166666666666666,ATP6V0D1,1.0
11756077_a_at,1.0,0.9407407407407409,0.11294778282945855,0.9166666666666666,NDE1,1.0
11732181_x_at,1.0,0.9481481481481481,0.11594426549998912,0.9166666666666666,PTAFR,1.0
11731426_s_at,1.0,0.9111111111111111,0.12450175047386379,0.9166666666666666,CXCR2 /// CXCR2P1,1.0
11746195_x_at,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666,LOC100996763 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8,1.0
11739666_a_at,0.962962962962963,0.9481481481481481,0.061974816780301895,0.8333333333333334,RUBCN,0.962962962962963
11754456_a_at,0.962962962962963,0.9259259259259259,0.09442628728875528,0.8333333333333334,GOLGB1,0.962962962962963
11726636_s_at,0.962962962962963,0.9111111111111111,0.11886523359912012,0.8333333333333334,KAT6A,0.962962962962963
11723646_x_at,0.962962962962963,0.8666666666666668,0.1668723011269453,0.8333333333333334,TAF15,0.962962962962963
11739272_x_at,0.962962962962963,0.9407407407407409,0.06728111897994427,0.8333333333333334,PAK2,0.962962962962963
11758105_s_at,0.962962962962963,0.9481481481481481,0.04222871944811623,0.8333333333333334,CREBBP,0.962962962962963
11717952_at,0.962962962962963,0.9259259259259259,0.08685955110784122,0.8333333333333334,ZDHHC18,0.962962962962963
11726586_at,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334,MAGEE1,0.962962962962963
11718679_a_at,0.962962962962963,0.8666666666666668,0.16687230112694532,0.8333333333333334,PSEN1,0.962962962962963
11725043_a_at,0.962962962962963,0.9037037037037038,0.11294778282945855,0.8333333333333334,YWHAB,0.962962962962963
11730383_a_at,0.962962962962963,0.9185185185185185,0.12394963356060378,0.8333333333333334,SNX18,0.962962962962963
11728424_x_at,0.962962962962963,0.9407407407407409,0.06728111897994428,0.8333333333333334,PILRA,0.962962962962963
11744313_a_at,0.962962962962963,0.9111111111111111,0.11294778282945853,0.8333333333333334,ST20,0.962962962962963
11725966_a_at,0.962962962962963,0.874074074074074,0.14487116456005883,0.8333333333333334,ITGB7,0.962962962962963
11727637_at,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334,PRR14L,0.962962962962963
11717874_a_at,0.962962962962963,0.8962962962962964,0.12668615834434868,0.8333333333333334,IRF8,0.962962962962963
11755383_a_at,0.962962962962963,0.8592592592592594,0.16016109859584926,0.8333333333333334,SEC24C,0.962962962962963
11722170_a_at,0.962962962962963,0.888888888888889,0.13857990321384966,0.8333333333333334,CORO7,0.962962962962963
11717209_s_at,0.962962962962963,0.9333333333333333,0.08029438292103257,0.8333333333333334,RXRB,0.962962962962963
11723737_x_at,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334,RNF216,0.962962962962963
