probe_id,gene_symbol,abs_log_fold_change,variance
11716505_a_at,CUL3,0.4313576000000001,0.16976549945029745
11716507_at,CUL3,0.5510523000000003,0.2490149828109942
11716512_a_at,SRRM2,0.5258933333333315,0.46332594072779504
11716513_a_at,MOCS2,0.20655383333333344,0.18636087978554813
11716524_a_at,PFDN2,0.029871499999999607,0.30844282658984556
11716525_a_at,SPON2,0.23259300000000227,0.5155984831092693
11716526_x_at,SPON2,0.1322206666666661,0.3190886537382974
11716533_a_at,PPT1,1.0032351666666681,0.46346017000392237
11716534_s_at,PPT1,0.9864165666666693,0.442630615079179
11716535_a_at,PPT1,0.8211046333333325,0.38975232490135836
11716546_s_at,DRAP1,0.18142116666666652,0.20209680872526598
11716554_a_at,HLA-DMA,0.8987408666666656,0.7862342976946436
11716556_a_at,TNS1,1.5054230999999998,1.348210492826584
11716557_a_at,TNS1,1.3911806666666662,1.2274600211423181
11716558_at,TNS1,1.1321488000000004,0.6666364389375898
11716559_x_at,TNS1,1.2074284999999998,0.736613428436789
11716566_a_at,PRRC2C,0.21465379999999978,0.23029152956779234
11716567_a_at,PRRC2C,0.5569481666666691,0.23187407224019926
11716573_a_at,KDM3A,0.8323278333333333,0.4859650400820763
11716576_a_at,CCDC6,0.4444792666666668,0.2769135387976795
11716578_at,TMEM43,0.4773406999999983,0.1746595858937173
11716579_a_at,CYSTM1,0.8999995333333324,0.7061705490036897
11716580_s_at,CYSTM1,1.0889204999999986,0.8624140721997381
11716584_x_at,DYNLT1,0.5679964666666688,0.36811962817865373
11716588_at,TMEM165,0.9267269999999987,0.7435091721918231
11716589_x_at,TMEM165,0.5289832000000008,0.45838400397113854
11716590_s_at,BTBD1,0.1125155333333332,0.20951281338004873
11716592_s_at,BTBD1,0.15606009999999904,0.1941192241117635
11716596_a_at,SLC44A1,0.2923037333333305,0.33747628107527183
11716597_a_at,SEC24B,0.7369499999999993,0.423690858069118
11716600_a_at,CHMP1A,0.3774666999999994,0.1587352666597122
11716608_a_at,PFDN5,0.22774906666666794,0.44444695120390765
11716613_s_at,RPLP2,0.41130366666666873,0.2515868421512179
11716614_a_at,TSPO,0.5168959333333358,0.21708313721956657
11716616_a_at,REEP5,0.5931115333333334,0.25019915797286923
11716618_at,SS18L2,0.27615466666666766,0.1968308637566255
11716620_a_at,TNPO1,0.4879991333333331,0.21195495039184356
11716623_a_at,XPO1,0.285742533333333,0.24356825618137434
11716624_s_at,XPO1,0.4043384999999997,0.36080226702464036
11716629_at,IER5,0.6926011000000019,0.30900631468281975
11716634_a_at,TMEM50A,0.5908358333333297,0.21665445514015316
11716637_at,EMC7,0.405565533333335,0.17131835986926922
11716641_x_at,PSMB10,0.7037461666666669,0.4124726077985072
11716643_s_at,ERLEC1,0.22986460000000175,0.16452620142136157
11716645_a_at,TTC19,0.2818810333333328,0.18076687178981976
11716652_a_at,EML4,0.6575669,0.21567315921657373
11716653_x_at,EML4,0.724816866666667,0.21902839844997693
11716654_a_at,EML4,0.951725399999999,0.4190749947155359
11716658_a_at,HNRNPH3,0.5549799666666653,0.2719615192836096
11716659_a_at,HNRNPH3,0.6850135000000002,0.348453992361343
11716662_at,SUSD6,1.1648300333333346,0.4862148546328046
11716666_a_at,ID3,0.09047663333333489,0.5970645378586762
11716670_s_at,RAB1A /// RAB1B,0.26090310000000017,0.16265702737956347
11716671_x_at,PIGY /// PYURF,0.04973103333333384,0.2681490116769584
11716677_x_at,ZNF106,0.6501470333333321,0.29787234158530185
11716684_a_at,MYO1D,0.49812816666666704,0.3531915615780712
11716691_a_at,NPEPPS,0.8269967666666682,0.40530308633354817
11716698_s_at,HBP1,0.6545217666666634,0.21459261182155834
11716703_a_at,PRKACB,0.07499106666666577,0.2805057706152719
11716706_at,TRIM44,0.46881803333333316,0.30143324913979425
11716708_a_at,DDR1,0.18655523333333424,0.21824601949872757
11716710_a_at,ADM,0.8015205333333331,0.7541634000323487
11716712_s_at,TCEAL8,0.19142726666666654,0.19898179696148466
11716713_a_at,ARHGAP17,0.5968417999999973,0.2914231277066949
11716715_a_at,CTSB,0.3376267999999971,0.271052544989805
11716716_x_at,CTSB,0.4627281666666665,0.37037533491956354
11716717_a_at,NINJ1,0.9677771333333318,0.3917913316781822
11716728_s_at,TPM1,1.4899340333333315,1.0236790840395122
11716729_a_at,EMC3,0.6349426999999999,0.4540575857103072
11716730_a_at,ERH,0.25126860000000306,0.294592547167782
11716733_at,IRF1,0.8667496000000003,0.4663070329514872
11716734_at,IRF1,0.6982842333333332,0.39294794361028157
11716739_x_at,GRAMD1A,0.3669801666666661,0.26551076330171736
11716740_a_at,SLC6A8,1.3013095333333347,1.22936787095691
11716741_x_at,SLC6A8,1.2766458666666676,0.9431391529347588
11716742_a_at,TJP2,0.33697123333333323,0.9174912477031278
11716743_s_at,TJP2,0.11959410000000048,0.8428232320477533
11716744_x_at,TJP2,0.21958806666666497,0.7756347226353205
11716750_a_at,CD99L2,0.5701455666666648,0.23901763678483023
11716751_a_at,GNS,0.5401748666666677,0.2018569311114744
11716752_x_at,GNS,0.9244153666666657,0.4295632961614609
11716753_x_at,GNS,0.7593478333333312,0.2692602047495634
11716754_a_at,TPGS2,1.5060443666666679,1.21139226413784
11716755_at,RNF7,0.18683466666666604,0.24319436723180515
11716759_a_at,CASP4,0.8245466333333331,0.5417598080162508
11716760_x_at,CASP4,0.865892800000001,0.46219947800609235
11716765_s_at,IQGAP1,0.9519398333333342,0.407279417157661
11716766_a_at,IQGAP1,0.6424297666666678,0.4242847799625072
11716767_at,IQGAP1,0.8980460666666676,0.4401650133975154
11716778_s_at,EIF1AX,0.13218603333333423,0.4778444806848968
11716779_at,EIF1AX,0.5073002333333338,0.6011663064090351
11716781_s_at,TBL1XR1,0.38041553333333056,0.25180472986938224
11716782_a_at,TBL1XR1,1.1879236333333338,0.5297380572330354
11716784_at,TRAK2,1.7396634333333312,0.8817742087935481
11716785_at,TRAK2,1.544899533333333,0.8237548283906023
11716786_s_at,TRAK2,1.478222866666667,0.7349956078149102
11716790_x_at,TARS,0.525424833333334,0.2657963357445634
11716792_s_at,DKFZp686K1684 /// RCN1,0.11597039999999925,0.3384023911655487
11716793_a_at,CCNB2,0.35930603333333266,0.3786042069929583
11716795_s_at,IFI16,0.6285264333333309,0.4702171819418199
11716796_s_at,IFI16,0.7572886666666694,0.4878417296887078
11716797_s_at,LBR,0.741550399999996,0.3750236983672205
11716804_at,PLEKHA2,0.7188370333333314,0.33856973518866607
11716809_a_at,CDC16,0.21035879999999896,0.19776979364101535
11716812_x_at,SIN3B,0.6963165333333325,0.16971222193559996
11716814_s_at,GATM,0.2740714000000004,0.19482550668927948
11716816_a_at,ENOPH1,0.2559739333333324,0.36769118226630515
11716817_a_at,ENOPH1,0.36390513333333363,0.3337282499692077
11716818_a_at,VSIG4,0.23947686666666712,0.8358730512536795
11716819_a_at,CUL1,0.8040731333333326,0.4783901143102434
11716821_s_at,ATPIF1,0.2900492000000021,0.17025195516065642
11716822_a_at,BDH2 /// SLC9B2,0.12173219999999763,0.44378018595194607
11716828_a_at,NPC2,0.8471407333333332,0.46104613980233566
11716831_at,XPOT,0.06869429999999888,0.22265111909602497
11716832_s_at,TM7SF3,0.05607673333333363,0.7105961895874128
11716835_a_at,DHRS3,0.11081990000000008,0.26800946583308655
11716840_at,UBE4A,0.6390588999999993,0.3112032253405635
11716841_at,UBE4A,0.6231683666666665,0.20009817438438388
11716842_a_at,CD53,0.8607000333333321,0.31874052825617366
11716843_a_at,CASC4,0.5992468333333321,0.3333385470692301
11716844_s_at,DNAJC13,0.4900745666666655,0.1804948695190763
11716846_a_at,MS4A6A,1.1354403666666677,1.0397089325080198
11716847_a_at,SLC43A3,0.46490326666666615,0.2906856792290641
11716848_a_at,PREX1,0.8892036333333326,0.37022232275028155
11716849_s_at,PREX1,0.8657485999999999,0.35839939363961787
11716850_s_at,MFSD14B,0.3740480333333309,0.48768902818172766
11716851_at,IMPAD1,0.2944363333333353,0.33142289207131026
11716852_x_at,IMPAD1,0.3924506333333335,0.4173950045614045
11716854_s_at,IMPAD1,0.2105617000000004,0.1813026381551994
11716856_a_at,B4GALT3,0.9126413666666657,0.4005682893057173
11716858_a_at,MRPL51,0.07465596666666663,0.2122380028301481
11716864_s_at,NISCH,0.6227867000000007,0.19104862689681476
11716865_a_at,SLC1A5,1.4639271333333346,0.860572094378818
11716866_x_at,SLC1A5,1.6272824333333338,1.0093722315141787
11716868_at,UTP18,0.35934596666666696,0.27336506967507634
11716870_a_at,PHC2,1.158542933333334,0.7685987374420924
11716871_at,GAA,0.9398423333333348,0.36583697380815133
11716875_at,C14orf142,0.25763646666666684,0.3704790285571154
11716876_a_at,TSTA3,1.744369466666666,0.6619041976728308
11716877_at,B4GALT5,0.2651832000000005,0.15819618201604102
11716878_s_at,B4GALT5,0.5626322999999989,0.43856795696501993
11716881_a_at,ZZEF1,0.700930699999998,0.18689660491020446
11716883_s_at,RAP1B,0.46997803333333366,0.2895888811678712
11716890_a_at,TMEM261,0.2992314333333326,0.29292609882878906
11716895_s_at,ISG15,0.5118702333333331,2.1943433639246663
11716903_a_at,TGOLN2,0.9439999333333366,0.3698855038587665
11716904_s_at,TGOLN2,0.8256195666666652,0.2610348904646915
11716907_s_at,PITHD1,1.7231213333333333,1.0776665870226154
11716908_a_at,RNASET2,1.1235918666666667,0.43449972715334356
11716918_a_at,NAGK,1.0937942000000014,0.6848407875394847
11716931_at,DGCR2,0.7180686666666656,0.2239218128252923
11716935_a_at,SOD1,0.3936738999999996,0.1751934114283687
11716938_a_at,SEC61B,0.39964726666666905,0.20073632755830523
11716939_a_at,HMOX1,0.6499967000000018,0.30453668140199425
11716941_at,TRIB2,0.4658475333333323,0.35468571854710507
11716945_s_at,TWF1,0.6717388666666668,0.4754233168905104
11716946_s_at,TM9SF3,0.34695240000000105,0.1800113808689743
11716948_s_at,TM9SF3,0.47510883333333354,0.23360598595502508
11716949_s_at,TM9SF3,0.47468869999999974,0.2980050969320763
11716950_s_at,SRXN1,0.5830657333333349,0.45655019355221527
11716953_at,TMEM126A,0.07752376666666638,0.24504234943073777
11716955_s_at,CTDSP2,0.6420423666666704,0.14778357414243024
11716963_a_at,PPM1F,0.8809059333333344,0.42684246438261286
11716967_a_at,NRP2,0.41725766666666697,0.15571621046295128
11716974_a_at,PDK4,1.3572096,1.2369014671279384
11716975_a_at,PDK4,0.2904016666666669,0.17709903085074613
11716976_x_at,GLRX3,0.16568416666666597,0.23333839653607624
11716978_a_at,NSFL1C,0.6637239333333316,0.20943307581174103
11716983_at,CDC34,1.1853095999999992,0.5264647835444615
11716986_a_at,GTF2B,0.4030978000000003,0.22735297135317695
11716987_a_at,HMGCS1,0.28988083333333226,0.34097682310992244
11716988_s_at,PNRC2,0.3540642999999992,0.25281729388196855
11716989_s_at,PNRC2,0.49190786666666586,0.43679248715137436
11716991_at,AREL1,0.7403867333333318,0.2552022796534232
11716993_a_at,CSF1R,0.9289003000000005,0.362000829196907
11716996_a_at,TSPAN4,0.5213162333333319,0.3652090500574558
11716997_x_at,TSPAN4,0.4018349999999993,0.23154009063721795
11716999_a_at,RASA1,0.3381276999999985,0.32360685935787115
11717000_s_at,GUCD1,0.761668199999999,0.32021523303956667
11717008_a_at,BNIP3L,1.3350713333333317,0.7891714538574771
11717009_s_at,MCFD2,0.36460023333333424,0.4207555331569739
11717012_s_at,VAMP8,0.4713518666666676,0.37738283971667697
11717013_a_at,SNRPF,0.055701766666665264,0.3420574901151737
11717014_x_at,SNRPF,0.0320234000000017,0.21984834888202834
11717017_a_at,OCIAD2,0.3243563999999983,0.26024966251846154
11717025_s_at,CXCL5 /// GLYR1,0.6152555666666659,0.28928870543416346
11717038_a_at,RNF13,0.7502797999999995,0.42244645422215127
11717039_a_at,GADD45A,1.8902397333333347,1.1991351198394768
11717041_at,MTMR4,0.49132876666666814,0.40574274064109683
11717044_a_at,TCERG1,0.3043405333333338,0.3070406909467283
11717045_a_at,C2,0.0408106333333329,0.18606829868817373
11717046_at,C11orf95,0.4406086000000009,0.47298952681587425
11717047_s_at,CLDND1,0.38709826666666736,0.17124759376030765
11717048_a_at,DES,0.316624833333333,0.1818270696518968
11717051_s_at,SSR1,0.6180446333333336,0.3278930889302916
11717052_at,SSR1,0.5000279666666643,0.23536546308940962
11717053_a_at,SSR1,0.48763096666666517,0.24110679225612758
11717054_a_at,SSR1,0.5037319666666651,0.16569680472179416
11717055_a_at,CORO1C,0.26520396666666635,0.20194435406068661
11717058_x_at,RPL5,0.10413586666666674,0.4422412873056001
11717060_a_at,DECR1,0.48194530000000135,0.15941836161912748
11717064_a_at,CPQ,0.8608319000000009,0.36727510554689174
11717069_at,DIP2B,0.9477699999999993,0.4674990822519385
11717076_s_at,ATP8B5P /// ZFAND6,0.6247242666666688,0.21848025140224608
11717077_x_at,ZFAND6,0.4509349333333361,0.2289104676300616
11717078_s_at,ATP8B5P /// ZFAND6,0.4598882999999976,0.22935628902672756
11717088_s_at,RBM39,0.37239393333333304,0.2576913106848077
11717089_x_at,RBM39,0.4506066999999998,0.3329773158822661
11717090_a_at,HIST2H2BE,0.5151782999999988,0.6350845967760507
11717091_s_at,CDKN1B,0.6673692333333321,0.24257342928071224
11717095_s_at,COX6A1,0.11754099999999923,0.11869253100198723
11717096_a_at,HSPH1,0.0022931666666661243,0.2587341961036609
11717097_a_at,NAA20,0.4748864666666659,0.3903625744709513
11717099_at,HIST1H2BK,0.07537116666666677,0.34403258807586606
11717102_a_at,SLC38A1,0.29691296666666744,0.3514656938409173
11717103_s_at,SLC38A1,0.42739296666666604,0.4276104580249739
11717104_a_at,GRHPR,0.10422096666666736,0.15998479254507117
11717109_s_at,PCM1,0.4883728333333348,0.27003530988616353
11717116_at,CERK,0.6871177333333307,0.2286679858466769
11717120_at,C6orf106,1.0778888000000002,0.4390801774841128
11717123_a_at,PPP1R12B,0.9403618000000016,0.39699725751415127
11717125_at,SH3PXD2A,0.24059313333333332,0.37902509366802817
11717127_a_at,ANPEP,1.0235100666666694,0.5520342667860488
11717135_a_at,PCSK1N,0.40577766666666726,0.16992579473040775
11717136_x_at,PCSK1N,0.5433254666666665,0.23753853290291277
11717143_at,LANCL1,0.33051313333333354,0.3640589722852795
11717144_s_at,LANCL1,0.14917063333333402,0.1791780616461481
11717148_s_at,C11orf31,0.3815575000000013,0.22128803905641994
11717150_s_at,USB1,0.4866975999999985,0.24076674625601027
11717151_s_at,APMAP,0.35646563333333425,0.3194225515580251
11717155_a_at,NME1 /// NME1-NME2,0.15812370000000175,0.4973021173848454
11717157_a_at,ACP1,1.428779800000001,0.6609403026635258
11717159_a_at,NDUFB3,0.09472290000000072,0.3482534392462815
11717163_s_at,CDC20,0.39061919999999883,0.25190535879688203
11717167_a_at,KDM2A,0.7360805999999975,0.2602755970358846
11717176_at,SNX27,0.6174700333333334,0.19460345558930187
11717177_a_at,SNX27,0.3888920666666671,0.2679990098465615
11717182_a_at,PDS5A,0.24504820000000027,0.1980572814943974
11717185_a_at,MEF2D,0.393844566666667,0.12206696000822503
11717188_s_at,DNAJA1,0.3268641333333324,0.17022594633692315
11717190_s_at,TXNIP,1.0114002999999983,0.3793632842584814
11717196_a_at,MEST,0.19013686666666718,0.5279640238906538
11717197_x_at,SCFD1,0.20236546666666477,0.14870147387660507
11717199_a_at,POLR1D,1.3097597999999966,0.5727995952255873
11717200_a_at,DPM2,1.0109506666666643,0.6141208307740923
11717215_a_at,ATP9A,0.1403805333333339,0.18138015694065637
11717218_a_at,STK10,0.7168518666666666,0.20034529779498472
11717223_a_at,EXTL3,0.6860176666666646,0.2097337017925616
11717228_at,CDR2 /// LOC101060399,0.06446086666666773,0.30938782972404877
11717234_a_at,MKLN1,0.6892248666666694,0.31794421874866413
11717235_s_at,RPS7 /// RPS7P1,0.099312966666667,1.1779048846900708
11717236_x_at,RPS7 /// RPS7P1,0.004881933333335198,0.8756956563710028
11717237_s_at,AMD1,0.5101259666666653,0.2623674640146918
11717239_s_at,RBBP4,0.2646551666666648,0.44235773785606086
11717247_a_at,EIF1B,0.9180023000000013,0.27811210577010176
11717257_s_at,PIM1,0.5204645333333318,0.16886005143702573
11717258_a_at,PIM1,1.455008499999999,1.170383617530051
11717262_a_at,C7orf50,0.502339700000002,0.1997335299168456
11717265_a_at,CAMK2G,1.2794714333333328,0.6438154606779429
11717266_s_at,CAMK2G,0.548066333333332,0.19073016708305388
11717267_x_at,CAMK2G,0.8295451333333341,0.30282925326602816
11717268_a_at,CAMK2G,1.1238989666666646,0.47506565691655833
11717270_a_at,SNAPC2,0.32614740000000086,0.1302328209663871
11717281_a_at,ASAP1,0.7876989666666656,0.37093767263549693
11717282_at,ASAP1,1.021918399999998,0.4296190803147282
11717293_x_at,SRSF7,0.3791098999999978,0.27667037966694297
11717294_a_at,SRSF7,0.18469070000000087,0.38892029075585577
11717296_s_at,LRPPRC,0.24118076666666788,0.3246013834478967
11717298_s_at,LRPPRC,0.2479294999999988,0.3749593827982558
11717308_a_at,WDR75,0.1425016666666652,0.2167684805906641
11717309_x_at,WDR75,0.25273816666666704,0.1732288104073686
11717311_s_at,FBXO7,0.6817470333333322,0.4550669601297943
11717314_a_at,HAUS1,0.0793835000000005,0.626354901139871
11717319_a_at,SEC24D,0.8217516000000011,0.45560000213077956
11717326_at,KLF9,0.24118343333333225,0.38421468032081474
11717328_at,KLF9,0.30585786666666603,0.11971824711066667
11717336_a_at,RBM6,0.6948398666666682,0.44429777929343583
11717337_a_at,ITGB2,0.9976840000000013,0.35663882426733334
11717343_a_at,SUPT4H1,0.3071827666666662,0.20740543039971734
11717348_a_at,ADD3,0.3572650333333325,0.2999209086544302
11717352_a_at,RPRD1A,0.310811366666667,0.28469814939976335
11717353_at,EAPP,0.4434916333333332,0.17416674268196858
11717355_a_at,FEZ1,0.3083351666666685,0.19518479664264035
11717357_at,RTF1,0.6372808666666652,0.3057767110545924
11717362_x_at,GPC1,0.2879728666666663,0.18559809035337183
11717367_at,ZC3HAV1,0.4577103333333312,0.25946390321071533
11717368_x_at,ZC3HAV1,0.1759698666666667,0.24548929820896404
11717370_at,ARSD,0.23464420000000175,0.23855256810757688
11717373_at,DNAJC3,0.4669000333333333,0.21849711333105068
11717377_s_at,SRPRB,0.4076333666666674,0.23071799374229174
11717381_a_at,FOPNL,0.06362963333333216,0.2773338401732916
11717382_a_at,FOPNL,0.14744180000000018,0.16026977003315643
11717390_a_at,LSM2,0.11375156666666708,0.2529095630009173
11717391_s_at,HMCES,0.32261913333333236,0.27246924242325893
11717392_a_at,FN3KRP,0.43313600000000196,0.22937403497696415
11717400_a_at,FAH,0.8221940666666656,0.32834454941305397
11717404_x_at,TDP2,0.6767757333333329,0.3600883261988103
11717409_at,SH2B3,0.9574729666666686,0.3851898003141533
11717417_s_at,RHOU,0.5031209666666658,0.3930012867823584
11717420_a_at,SLC35A2,0.6064653333333343,0.22360046184615387
11717423_s_at,RBM8A,0.3007861666666667,0.19123708555571722
11717431_a_at,SNRPD3,0.23386053333333123,0.20756532710047187
11717432_a_at,ECHDC1,0.5075020333333331,0.3343571913070506
11717433_a_at,ECHDC1,0.6136325000000014,0.3914954218488661
11717434_s_at,ECHDC1,0.7439900666666679,0.49263584127374116
11717435_a_at,CDCA7L,0.10883290000000034,0.4509822141822558
11717436_a_at,CDCA7L,0.123035633333334,0.5774984530734198
11717437_x_at,TOP1,0.9583253666666671,0.36872604216953786
11717440_a_at,EPS8,0.4626546,0.7413402825692591
11717449_a_at,ASCC2,0.5917045999999999,0.49886043913048983
11717450_a_at,NEK7,0.22514390000000173,0.2645851999224044
11717451_at,NEK7,0.808862033333333,0.44603731207830705
11717452_x_at,NEK7,0.7571569000000009,0.40057532841274296
11717453_at,SPOCK2,0.6733338999999994,0.3441022771402045
11717454_at,SPOCK2,0.31943343333333196,0.1560488797183173
11717457_a_at,NLGN2,0.060471299999998784,0.12782111860679427
11717459_a_at,MRPL39,0.07849113333333246,0.20476803093634616
11717462_s_at,NSUN2,0.5119917666666671,0.2862511018124814
11717463_x_at,NSUN2,0.44892363333333307,0.21742596797869168
11717465_s_at,LXN,0.10137033333333267,0.33282532169648976
11717467_a_at,TTC38,0.35024476666666615,0.23785973865155838
11717468_s_at,TTC38,0.31781466666666525,0.20374069577529233
11717470_at,EPT1,0.4932020666666679,0.29748559588510515
11717479_at,LAMP2,0.9141299333333297,0.4559110816741306
11717486_a_at,HARS2,0.6206257000000015,0.29537956711458907
11717488_s_at,SEPT5 /// SEPT5-GP1BB,0.4956033666666668,0.25736676193507624
11717496_a_at,IMPA2,1.0491880333333334,0.5343349981082558
11717498_a_at,SLC25A36,0.08823613333333391,0.27860924742052307
11717501_a_at,HAGH,1.0015840000000011,0.6919822653894463
