gene_rank,gene_symbol,probe_id,probe_rank,probe_type,multivariate_score,abs_fold_change,log_fold_change,mean_sonfh,mean_control,t_stat,p_value,iqr,variance
17110,HOXC8,11735486_at,35953,_at,-1.5158,0.0793,-0.0793,3.0189,3.0982,-0.9429,0.36143710615389085,0.2952,0.0478
17111,APIP,11720834_a_at,35954,_a_at,-1.5158,0.1833,0.1833,5.6942,5.511,0.5259,0.6098777563653432,0.9036,0.4688
17112,MC1R,11726028_a_at,35962,_a_at,-1.5168,0.0903,-0.0903,4.5845,4.6747,-0.8976,0.38404723961699755,0.4082,0.0699
17113,PGAM5 /// PXMP2,11761430_a_at,35964,_a_at,-1.5172,0.0959,-0.0959,3.1927,3.2886,-0.8747,0.39840593708674477,0.262,0.066
17114,PSG7,11735747_a_at,35967,_a_at,-1.5175,0.0808,-0.0808,4.7124,4.7933,-0.9349,0.3681019680787008,0.2348,0.0397
17115,PCDHA9,11740916_at,35981,_at,-1.5188,0.1001,-0.1001,2.9693,3.0693,-0.8561,0.4110111783039078,0.2968,0.0544
17116,CLHC1,11728474_a_at,35980,_a_at,-1.5188,0.1529,-0.1529,3.3027,3.4557,-0.6443,0.5329347335613087,0.4723,0.2304
17117,GCKR,11762734_at,35987,_at,-1.5193,0.1178,-0.1178,3.6441,3.7619,-0.7845,0.4490212958266484,0.4233,0.1024
17118,DAAM1,11755080_a_at,35991,_a_at,-1.5194,0.1941,-0.1941,4.9188,5.1128,-0.4784,0.6432855689315129,0.6139,0.4622
17119,LOC650293,11715160_x_at,35994,_x_at,-1.5195,0.0798,-0.0798,2.3348,2.4147,-0.9367,0.36729920472392436,0.2998,0.0383
17120,TMEM31,11729440_at,35997,_at,-1.5196,0.1202,-0.1202,2.7313,2.8516,-0.7746,0.4558783235745246,0.3156,0.092
17121,MAEL,11736955_a_at,36005,_a_at,-1.5205,0.0904,-0.0904,2.5664,2.6567,-0.893,0.38943052414704965,0.2195,0.0532
17122,F13B,11737202_at,36009,_at,-1.5208,0.0915,-0.0915,2.3988,2.4903,-0.8882,0.39491359191502556,0.2163,0.039
17123,EIF3I,11747337_x_at,36011,_x_at,-1.5209,0.1618,0.1618,8.0585,7.8967,0.6063,0.5583826364323645,0.4266,0.2157
17124,TAS2R9,11738575_at,36015,_at,-1.5216,0.0846,-0.0846,3.1473,3.2319,-0.915,0.3761933731049799,0.2821,0.0538
17125,BCS1L,11758566_s_at,36025,_s_at,-1.5227,0.0841,-0.0841,5.7873,5.8715,-0.9158,0.3745365088464897,0.2976,0.0593
17126,EPO,11735351_at,36030,_at,-1.523,0.077,0.077,3.5363,3.4593,0.9439,0.3615928937578615,0.2984,0.0426
17127,DDO,11731832_x_at,36031,_x_at,-1.5231,0.1718,-0.1718,2.6188,2.7906,-0.5637,0.5855525556856878,0.2833,0.3055
17128,C19orf52,11758364_s_at,36034,_s_at,-1.5235,0.1206,0.1206,5.0877,4.9671,0.7685,0.45834789269199966,0.3911,0.1079
17129,COX7C,11715349_a_at,36038,_a_at,-1.5237,0.1735,-0.1735,9.9485,10.122,-0.5562,0.5888168457823462,0.8372,0.4515
17130,PEX26 /// TUBA8,11755698_a_at,36046,_a_at,-1.5246,0.1397,0.1397,5.1348,4.9951,0.6906,0.5036756159382262,0.5628,0.19
17131,TMEM89,11737403_at,36050,_at,-1.5249,0.1398,-0.1398,5.5846,5.7245,-0.6899,0.5055722009251796,0.3515,0.1504
17132,FAM157A /// FAM157B /// LOC102723872,11757088_s_at,36051,_s_at,-1.525,0.1014,0.1014,5.5903,5.4889,0.8438,0.41409383927140675,0.3914,0.0849
17133,TMEM94,11750385_a_at,36057,_a_at,-1.5254,0.0862,-0.0862,6.7847,6.8709,-0.9042,0.3831440886098998,0.2341,0.0501
17134,RAB19,11742641_a_at,36063,_a_at,-1.5263,0.1128,-0.1128,5.1465,5.2593,-0.7966,0.4428599619173005,0.3597,0.084
17135,MB21D1,11741157_a_at,36068,_a_at,-1.5266,0.1187,0.1187,4.2146,4.0959,0.7726,0.4524034108434968,0.5581,0.1583
17136,TARS2,11726587_a_at,36070,_a_at,-1.5269,0.0938,0.0938,5.0798,4.986,0.8721,0.40214621993148897,0.2259,0.0488
17137,OTUD6B,11723734_s_at,36074,_s_at,-1.527,0.1607,0.1607,3.5746,3.4139,0.6037,0.559129129152773,0.7102,0.2597
17138,DYNLT3,11719373_at,36073,_at,-1.527,0.1354,0.1354,6.349,6.2136,0.7052,0.4955648791309254,0.4025,0.1543
17139,MT4,11735987_at,36082,_at,-1.5277,0.0993,-0.0993,4.3331,4.4324,-0.8491,0.41331757219490795,0.3659,0.0647
17140,SLC7A9,11726940_a_at,36086,_a_at,-1.5284,0.1011,-0.1011,3.719,3.8202,-0.8411,0.41936308143887846,0.2507,0.0546
17141,ZNF77,11727276_at,36088,_at,-1.5288,0.1434,-0.1434,4.3198,4.4632,-0.671,0.517118258492889,0.4894,0.165
17142,UCK1,11748851_a_at,36091,_a_at,-1.5289,0.1211,0.1211,6.1595,6.0384,0.7603,0.4645237104661608,0.284,0.0893
17143,SYNPO2L,11741566_a_at,36095,_a_at,-1.5294,0.1237,-0.1237,3.7266,3.8502,-0.7493,0.47016107439318944,0.3859,0.1066
17144,B3GALT2,11729250_at,36096,_at,-1.5295,0.0784,-0.0784,2.4939,2.5723,-0.9309,0.36324318985938214,0.3333,0.0673
17145,PSMA8,11730407_a_at,36097,_a_at,-1.5296,0.0801,-0.0801,2.1733,2.2535,-0.9239,0.3743281941828468,0.2119,0.0371
17146,KRT75,11740490_at,36098,_at,-1.5297,0.1119,-0.1119,3.2949,3.4068,-0.7963,0.4419925165995109,0.343,0.0948
17147,ELAVL2,11732756_a_at,36103,_a_at,-1.5302,0.0829,-0.0829,2.2888,2.3717,-0.912,0.37885464697407834,0.2022,0.0469
17148,CCHCR1,11747397_x_at,36104,_x_at,-1.5306,0.0717,-0.0717,4.4894,4.5612,-0.9565,0.35604140855280125,0.2408,0.0341
17149,PI4KB,11737488_s_at,36112,_s_at,-1.5314,0.0756,-0.0756,8.5901,8.6657,-0.9399,0.3663018888234806,0.2252,0.0321
17150,USHBP1,11731646_a_at,36116,_a_at,-1.5318,0.1164,-0.1164,3.5398,3.6562,-0.7758,0.4545231198113939,0.4033,0.0942
17151,POLR2K,11717668_x_at,36115,_x_at,-1.5318,0.1479,-0.1479,6.7079,6.8558,-0.6495,0.5288952874698069,0.5585,0.2409
17152,CYP2B6 /// CYP2B7P,11729453_s_at,36121,_s_at,-1.5322,0.1154,-0.1154,4.1544,4.2698,-0.7794,0.4531798996255566,0.3225,0.0835
17153,NFU1,11729285_a_at,36131,_a_at,-1.5334,0.1443,0.1443,5.7657,5.6214,0.6621,0.5220990657518071,0.4755,0.1869
17154,SPINK9,11738602_at,36136,_at,-1.534,0.0876,-0.0876,2.607,2.6947,-0.8888,0.3919268166838179,0.2552,0.0489
17155,ITGA1,11737127_a_at,36139,_a_at,-1.5344,0.0764,0.0764,2.3253,2.2489,0.9333,0.3630061176253098,0.2636,0.0588
17156,C6orf141,11737928_at,36140,_at,-1.5344,0.0953,-0.0953,3.4927,3.588,-0.8575,0.4070496205738113,0.2677,0.0708
17157,SAR1B,11725341_a_at,36142,_a_at,-1.5347,0.1491,0.1491,5.3384,5.1893,0.6414,0.5319483414362266,0.7602,0.3374
17158,OR51I2,11742348_at,36144,_at,-1.5351,0.0734,-0.0734,3.9906,4.064,-0.9445,0.3619852391445393,0.2479,0.0364
17159,TRMT6,11743079_a_at,36145,_a_at,-1.5352,0.1325,0.1325,4.9117,4.7792,0.7074,0.49057243488991725,0.4017,0.2388
17160,XKRX,11752343_a_at,36146,_a_at,-1.5353,0.1023,-0.1023,4.0655,4.1678,-0.8284,0.4241214496254294,0.362,0.0748
17161,STAP1,11745107_a_at,36150,_a_at,-1.5356,0.1743,-0.1743,4.576,4.7503,-0.5394,0.6006210264934697,0.7091,0.4227
17162,HLTF,11737098_a_at,36156,_a_at,-1.536,0.1643,0.1643,2.8909,2.7266,0.579,0.574898897443506,0.6707,0.3041
17163,LOC391322,11740967_at,36162,_at,-1.5364,0.1084,-0.1084,4.2269,4.3353,-0.8027,0.4370354672962572,0.4501,0.1027
17164,CAPN15,11721039_a_at,36166,_a_at,-1.537,0.1065,0.1065,7.1701,7.0637,0.8096,0.4326565064632002,0.3458,0.1032
17165,IL3,11732963_at,36171,_at,-1.5374,0.0888,-0.0888,2.5935,2.6823,-0.8801,0.3968493844935086,0.2632,0.0487
17166,CCDC167,11717849_at,36173,_at,-1.5376,0.114,-0.114,5.9835,6.0975,-0.7789,0.4495321701919648,0.434,0.1329
17167,OR4F16 /// OR4F21 /// OR4F29 /// OR4F3 /// OR4F8P,11738504_s_at,36175,_s_at,-1.5377,0.091,-0.091,3.5522,3.6432,-0.871,0.40081445396741616,0.217,0.0571
17168,FSD2,11737243_a_at,36180,_a_at,-1.5382,0.0887,-0.0887,2.9906,3.0793,-0.8796,0.39815701391008257,0.223,0.0432
17169,ZSCAN9,11725224_a_at,36181,_a_at,-1.5383,0.1539,0.1539,5.9017,5.7477,0.6181,0.5506992741356008,0.3555,0.1956
17170,BDH1,11729670_a_at,36183,_a_at,-1.5385,0.1253,-0.1253,3.8011,3.9264,-0.7325,0.47912006382395195,0.3297,0.1291
17171,PEX11A,11763271_at,36185,_at,-1.5386,0.0932,-0.0932,3.8085,3.9017,-0.8611,0.4070883689510849,0.2351,0.0544
17172,LOC285696,11757200_x_at,36187,_x_at,-1.5386,0.0877,-0.0877,3.4955,3.5832,-0.8832,0.39571268735410536,0.2697,0.0449
17173,ULBP2,11762920_x_at,36186,_x_at,-1.5386,0.0891,-0.0891,2.0926,2.1817,-0.8775,0.39925953727514757,0.2025,0.0438
17174,SLIRP,11716270_a_at,36191,_a_at,-1.5388,0.1883,-0.1883,6.1029,6.2912,-0.4796,0.6410017392021637,0.7562,0.6431
17175,LYPD2,11736917_at,36195,_at,-1.5395,0.1147,-0.1147,4.0933,4.208,-0.7739,0.4563791541792506,0.3373,0.0824
17176,C9orf16,11720812_a_at,36201,_a_at,-1.5401,0.0774,-0.0774,6.9018,6.9792,-0.9227,0.36769370785864924,0.2838,0.0653
17177,TMEM95,11741637_at,36206,_at,-1.5403,0.0903,-0.0903,5.8956,5.9859,-0.8708,0.402117306243176,0.224,0.0492
17178,SACS,11724139_s_at,36210,_s_at,-1.5407,0.1822,0.1822,5.4583,5.2761,0.5019,0.6259839086047695,0.8982,0.5212
17179,ZNF254,11749641_x_at,36209,_x_at,-1.5407,0.1618,-0.1618,2.7669,2.9287,-0.5836,0.5720948278340626,0.5992,0.2826
17180,GNG7,11753871_a_at,36211,_a_at,-1.5408,0.107,-0.107,4.9797,5.0866,-0.8033,0.43702876308922256,0.2839,0.0963
17181,NDUFB7,11718991_a_at,36213,_a_at,-1.541,0.1355,0.1355,7.2894,7.1539,0.6888,0.5059506483073517,0.4644,0.1487
17182,PRKACG,11735562_at,36216,_at,-1.5415,0.0993,-0.0993,4.5893,4.6886,-0.8333,0.42272225696606136,0.3363,0.0598
17183,KREMEN1,11737679_at,36218,_at,-1.5419,0.1125,-0.1125,5.84,5.9525,-0.7799,0.45275381659838676,0.3419,0.0805
17184,CKAP5,11716224_a_at,36220,_a_at,-1.5421,0.1416,0.1416,5.2689,5.1273,0.663,0.5227035548333241,0.3491,0.1446
17185,OR8B12,11738763_at,36223,_at,-1.5424,0.087,-0.087,2.8769,2.964,-0.8816,0.3960200480564084,0.3076,0.0471
17186,GLRX2,11727209_a_at,36225,_a_at,-1.5425,0.1497,0.1497,4.8928,4.743,0.6301,0.5423568762501078,0.4869,0.2091
17187,LUM,11715796_s_at,36228,_s_at,-1.5431,0.0553,-0.0553,1.9494,2.0047,-1.0079,0.3288953891938714,0.2077,0.0228
17188,OR51V1,11742548_at,36231,_at,-1.5432,0.0958,-0.0958,2.8023,2.8982,-0.8454,0.41644163039586024,0.2073,0.0526
17189,ARHGAP32,11726653_a_at,36236,_a_at,-1.5435,0.1397,-0.1397,2.2205,2.3602,-0.6691,0.5193930379968767,0.2897,0.127
17190,PTGR2,11734057_a_at,36239,_a_at,-1.5436,0.0772,-0.0772,2.1373,2.2145,-0.9196,0.3772102395565708,0.2186,0.0321
17191,GPR180,11755092_a_at,36238,_a_at,-1.5436,0.1153,-0.1153,3.7926,3.9079,-0.7668,0.46030477744727266,0.2109,0.086
17192,B3GLCT,11728907_at,36242,_at,-1.5438,0.1228,0.1228,3.463,3.3403,0.7365,0.4745440147759571,0.5845,0.1628
17193,SNORD12B,11763927_at,36248,_at,-1.5447,0.0822,0.0822,2.081,1.9989,0.8983,0.38390355506935336,0.3419,0.0568
17194,USE1,11720705_a_at,36249,_a_at,-1.5452,0.1381,0.1381,6.1389,6.0008,0.6735,0.5153015510422781,0.5739,0.1598
17195,NME1-NME2 /// NME2,11718294_s_at,36256,_s_at,-1.5457,0.1797,0.1797,8.8196,8.6398,0.5062,0.623868492818365,0.6775,0.4087
17196,ERICH6,11756966_a_at,36262,_a_at,-1.5464,0.0583,0.0583,2.3987,2.3404,0.9922,0.33647713011096747,0.2274,0.0257
17197,CD40LG,11735105_a_at,36266,_a_at,-1.5467,0.1155,0.1155,4.2656,4.1501,0.7625,0.46143768429796456,0.3819,0.1049
17198,SAMSN1,11735710_s_at,36273,_s_at,-1.5477,0.1851,0.1851,7.5396,7.3545,0.4822,0.6393851590105901,0.7455,0.5918
17199,PRR7,11729553_a_at,36277,_a_at,-1.5481,0.1147,-0.1147,5.8565,5.9712,-0.7641,0.46198579545872487,0.3285,0.0836
17200,ROBO2,11729988_x_at,36278,_x_at,-1.5481,0.0729,-0.0729,2.0491,2.122,-0.9317,0.37208052659796925,0.2047,0.0254
17201,CFH /// CFHR1,11757990_s_at,36280,_s_at,-1.5483,0.1325,-0.1325,3.0591,3.1916,-0.6924,0.4998051724315905,0.5338,0.2454
17202,SYN1,11726133_a_at,36282,_a_at,-1.5486,0.1026,-0.1026,4.0972,4.1998,-0.812,0.43375950940370345,0.2454,0.0721
17203,BFSP2,11722221_at,36286,_at,-1.5488,0.1069,-0.1069,3.327,3.4339,-0.7945,0.4425329999269378,0.2869,0.0913
17204,GCOM1 /// GCOM2 /// POLR2M,11741301_s_at,36289,_s_at,-1.5491,0.1326,0.1326,4.9573,4.8246,0.6911,0.5054666265424524,0.3988,0.1216
17205,EFCAB7,11724920_a_at,36293,_a_at,-1.5499,0.134,-0.134,2.377,2.511,-0.6846,0.509924241542193,0.2625,0.1137
17206,OR10AG1,11738756_at,36294,_at,-1.5499,0.1099,-0.1099,3.2283,3.3382,-0.7813,0.4520375626420004,0.2818,0.076
17207,IPMK,11731746_at,36297,_at,-1.5503,0.0891,-0.0891,3.4366,3.5257,-0.8642,0.4055302824012585,0.2163,0.0489
17208,VDAC2,11748509_s_at,36299,_s_at,-1.5504,0.1502,0.1502,9.4259,9.2757,0.6191,0.5504833993064013,0.381,0.1693
17209,PRSS48,11743236_a_at,36301,_a_at,-1.5505,0.0714,-0.0714,2.267,2.3385,-0.9349,0.3668519838579682,0.2135,0.0349
17210,TFAP2D,11738543_a_at,36306,_a_at,-1.5512,0.1002,-0.1002,3.2092,3.3094,-0.8186,0.42767889288058536,0.3327,0.0893
17211,DZIP1,11722704_a_at,36309,_a_at,-1.5512,0.1061,-0.1061,2.6942,2.8004,-0.795,0.44362858332335453,0.2989,0.0759
17212,OR2H1,11737109_a_at,36324,_a_at,-1.5533,0.1199,-0.1199,4.568,4.6879,-0.7373,0.47756409044113135,0.396,0.0958
17213,MRC1,11724954_s_at,36334,_s_at,-1.5551,0.1674,-0.1674,2.1828,2.3502,-0.5448,0.5987819152661342,0.2184,0.2463
17214,SLC8A3,11729872_a_at,36335,_a_at,-1.5551,0.1152,-0.1152,2.9733,3.0885,-0.754,0.46578693164886054,0.3567,0.1149
17215,PPP1R17,11758469_s_at,36338,_s_at,-1.5556,0.0872,-0.0872,2.3528,2.44,-0.8658,0.39522984151165513,0.3567,0.1134
17216,MAT2B,11751646_a_at,36342,_a_at,-1.5559,0.1036,-0.1036,7.6288,7.7324,-0.7997,0.43529783985056403,0.3986,0.1335
17217,FAM149B1,11724674_a_at,36343,_a_at,-1.556,0.1031,-0.1031,5.9668,6.0698,-0.8015,0.43468426561352136,0.45,0.1268
17218,HOXA5,11726125_at,36344,_at,-1.5562,0.0669,-0.0669,3.5284,3.5953,-0.9465,0.3559316551967923,0.2039,0.0456
17219,SNORA71A,11763920_at,36349,_at,-1.557,0.1208,-0.1208,3.4291,3.5499,-0.7294,0.48102602356394397,0.3291,0.1189
17220,DEFB109P1 /// DEFB109P1B,11753837_s_at,36362,_s_at,-1.5582,0.069,-0.069,2.692,2.761,-0.9358,0.36568393061530463,0.2616,0.0346
17221,TAGLN,11754095_a_at,36361,_a_at,-1.5582,0.102,-0.102,4.905,5.0071,-0.8035,0.4391641476916214,0.3023,0.0664
17222,PSMB6,11757696_a_at,36376,_a_at,-1.5598,0.1213,-0.1213,7.8809,8.0022,-0.7242,0.4832081580176999,0.4598,0.1378
17223,NAT9,11719243_a_at,36379,_a_at,-1.5604,0.1177,0.1177,6.3007,6.1831,0.738,0.47758022862155153,0.2721,0.0862
17224,ATP5O,11757727_x_at,36382,_x_at,-1.5606,0.1579,0.1579,8.92,8.7621,0.5765,0.5763874543544357,0.7206,0.2918
17225,LOC100287896,11745281_at,36385,_at,-1.5609,0.0954,0.0954,3.1293,3.0339,0.8268,0.4229527762544892,0.371,0.081
17226,C11orf57,11725402_a_at,36384,_a_at,-1.5609,0.1385,-0.1385,5.9368,6.0753,-0.654,0.5279004045740856,0.278,0.1529
17227,GAFA3,11763066_at,36393,_at,-1.5622,0.0795,-0.0795,2.8669,2.9464,-0.8891,0.3906467889573927,0.3049,0.045
17228,EBPL,11719749_a_at,36395,_a_at,-1.5624,0.1644,0.1644,6.5842,6.4199,0.5484,0.5954947492684106,0.7302,0.3003
17229,LOC102724562 /// MST1 /// MST1L /// MST1P2,11756923_s_at,36401,_s_at,-1.5629,0.1029,-0.1029,5.3249,5.4278,-0.7945,0.44246477825127023,0.356,0.0852
17230,LOC646813,11763042_x_at,36403,_x_at,-1.563,0.069,0.069,2.4794,2.4104,0.9303,0.36473754284617516,0.2256,0.0474
17231,SAMD8,11741306_a_at,36410,_a_at,-1.5634,0.106,0.106,4.2295,4.1235,0.7815,0.44807942993945094,0.4055,0.1133
17232,C15orf59,11731209_s_at,36416,_s_at,-1.5644,0.1274,-0.1274,5.2159,5.3433,-0.6945,0.5023074441493584,0.2951,0.1341
17233,MCHR2,11733747_at,36417,_at,-1.5644,0.0777,-0.0777,2.3445,2.4222,-0.8938,0.38866633681098456,0.2343,0.0408
17234,CWC27,11740252_a_at,36419,_a_at,-1.5646,0.1008,-0.1008,5.9615,6.0622,-0.8009,0.44009368597940823,0.3016,0.0697
17235,IL2,11733943_at,36422,_at,-1.5649,0.0633,-0.0633,2.4093,2.4726,-0.951,0.35735091819770565,0.211,0.0303
17236,TGIF2LX /// TGIF2LY,11737229_s_at,36427,_s_at,-1.5651,0.1,-0.1,3.0736,3.1736,-0.8036,0.43881604036143135,0.3945,0.0661
17237,GCSAM,11735034_a_at,36426,_a_at,-1.5651,0.1616,0.1616,4.3303,4.1687,0.5566,0.5900687348168308,0.6018,0.2862
17238,ZSWIM1,11730334_at,36430,_at,-1.5652,0.1094,-0.1094,4.6111,4.7205,-0.7658,0.4595890887934946,0.2058,0.0932
